"","Generation","strategy","prob","freq_media","freq_sd"
"366",121,"Y",0.25,0.0523912280701754,0.0475194294123909
"367",122,"B",0.25,0.0864421052631579,0.0673785890837534
"368",122,"O",0.25,0.860950877192982,0.110377822116982
"369",122,"Y",0.25,0.0526070175438597,0.0483408207405986
"370",123,"B",0.25,0.0886298245614035,0.0690125608776927
"371",123,"O",0.25,0.858182456140351,0.112638960404482
"372",123,"Y",0.25,0.0531877192982456,0.0493112674395135
"373",124,"B",0.25,0.090978947368421,0.0713301547555002
"374",124,"O",0.25,0.855598245614035,0.115266844897314
"375",124,"Y",0.25,0.0534228070175439,0.049992767396694
"376",125,"B",0.25,0.0930543859649123,0.072885644457052
"377",125,"O",0.25,0.852831578947368,0.11772576966028
"378",125,"Y",0.25,0.0541140350877193,0.0512397426620214
"379",126,"B",0.25,0.0950543859649123,0.0745151064985566
"380",126,"O",0.25,0.850285964912281,0.12005165917607
"381",126,"Y",0.25,0.054659649122807,0.0522759431822035
"382",127,"B",0.25,0.0974526315789474,0.0764894673077448
"383",127,"O",0.25,0.847636842105263,0.122433542660584
"384",127,"Y",0.25,0.0549105263157895,0.0531000191155821
"385",128,"B",0.25,0.0999070175438597,0.0787237708238867
"386",128,"O",0.25,0.844715789473684,0.125125072840672
"387",128,"Y",0.25,0.0553771929824561,0.0539662990655936
"388",129,"B",0.25,0.10249649122807,0.0807415784306244
"389",129,"O",0.25,0.841519298245614,0.128125115245379
"390",129,"Y",0.25,0.0559842105263158,0.0549260437493443
"391",130,"B",0.25,0.104754385964912,0.082616372621065
"392",130,"O",0.25,0.838689473684211,0.130572267461644
"393",130,"Y",0.25,0.0565561403508772,0.0557300349181655
"394",131,"B",0.25,0.107342105263158,0.0845019356231569
"395",131,"O",0.25,0.836015789473684,0.132827917393512
"396",131,"Y",0.25,0.0566421052631579,0.0565846298772543
"397",132,"B",0.25,0.110480701754386,0.0869530013418507
"398",132,"O",0.25,0.832478947368421,0.135511869191334
"399",132,"Y",0.25,0.057040350877193,0.0573434448229298
"400",133,"B",0.25,0.113035087719298,0.0885066189841756
"401",133,"O",0.25,0.829322807017544,0.138175824867067
"402",133,"Y",0.25,0.0576421052631579,0.058502423476567
"403",134,"B",0.25,0.11510350877193,0.0896824297270897
"404",134,"O",0.25,0.826154385964912,0.14022387338795
"405",134,"Y",0.25,0.0587421052631579,0.0595820890733605
"406",135,"B",0.25,0.118,0.0919132257698998
"407",135,"O",0.25,0.822301754385965,0.143315544081717
"408",135,"Y",0.25,0.0596982456140351,0.0607095382339666
"409",136,"B",0.25,0.120156140350877,0.0931494191714578
"410",136,"O",0.25,0.819533333333333,0.14504390386231
"411",136,"Y",0.25,0.0603105263157895,0.0612208842874091
"412",137,"B",0.25,0.122775438596491,0.0951046271232406
"413",137,"O",0.25,0.81601052631579,0.147856970805537
"414",137,"Y",0.25,0.0612140350877193,0.0621804328391993
"415",138,"B",0.25,0.125947368421053,0.0971916426177521
"416",138,"O",0.25,0.811938596491228,0.150941106957063
"417",138,"Y",0.25,0.0621140350877193,0.0634250723255303
"418",139,"B",0.25,0.128698245614035,0.0992693512823068
"419",139,"O",0.25,0.808242105263158,0.153899840976629
"420",139,"Y",0.25,0.063059649122807,0.0640232096855985
"421",140,"B",0.25,0.130624561403509,0.100509774366018
"422",140,"O",0.25,0.804777192982456,0.15647267449433
"423",140,"Y",0.25,0.0645982456140351,0.0652806017217434
"424",141,"B",0.25,0.132578947368421,0.102048687149185
"425",141,"O",0.25,0.801521052631579,0.159124424291229
"426",141,"Y",0.25,0.0659,0.0661388339566314
"427",142,"B",0.25,0.135087719298246,0.103510348119982
"428",142,"O",0.25,0.797601754385965,0.161726282751387
"429",142,"Y",0.25,0.0673105263157895,0.0672221946878158
"430",143,"B",0.25,0.137843859649123,0.104493878866426
"431",143,"O",0.25,0.793670175438597,0.164073612578658
"432",143,"Y",0.25,0.0684859649122807,0.0682547995135991
"433",144,"B",0.25,0.140073684210526,0.105784669302307
"434",144,"O",0.25,0.790340350877193,0.166274093699497
"435",144,"Y",0.25,0.0695859649122807,0.0692146491477173
"436",145,"B",0.25,0.142566666666667,0.107309531152598
"437",145,"O",0.25,0.786752631578947,0.169011139853966
"438",145,"Y",0.25,0.070680701754386,0.0701897185149865
